"is"	"becomes"
"35051"	4553525	5
"35052"	4553527	5
"35053"	4553532	2
"35054"	4553533	3
"35055"	4553534	3
"35056"	4553535	3
"35057"	4553537	3
"35058"	4553543	3
"35059"	4553544	3
"35060"	4553545	3
"35061"	4553552	2
"35062"	4553553	3
"35063"	4553554	3
"35064"	4553555	5
"35065"	4553557	3
"35066"	4553573	3
"35067"	4553574	3
"35068"	4553575	3
"35069"	4553723	3
"35070"	4553725	5
"35071"	4553733	3
"35072"	4553737	3
"35073"	4553743	3
"35074"	4553773	3
"35075"	4554225	5
"35076"	4554235	5
"35077"	4554244	4
"35078"	4554253	5
"35079"	4554254	4
"35080"	4554333	3
"35081"	4554352	2
"35082"	4554355	3
"35083"	4554422	2
"35084"	4554423	4
"35085"	4554424	4
"35086"	4554425	4
"35087"	4554433	3
"35088"	4554434	3
"35089"	4554435	3
"35090"	4554442	2
"35091"	4554443	3
"35092"	4554444	4
"35093"	4554445	4
"35094"	4554452	2
"35095"	4554453	3
"35096"	4554454	4
"35097"	4554455	5
"35098"	4554457	4
"35099"	4554473	3
"35100"	4554474	4
"35101"	4554475	4
"35102"	4554477	4
"35103"	4554522	2
"35104"	4554523	5
"35105"	4554524	4
"35106"	4554525	5
"35107"	4554532	2
"35108"	4554533	3
"35109"	4554534	3
"35110"	4554535	3
"35111"	4554542	2
"35112"	4554543	3
"35113"	4554544	4
"35114"	4554545	5
"35115"	4554552	2
"35116"	4554553	3
"35117"	4554554	5
"35118"	4554555	5
"35119"	4554573	3
"35120"	4554574	4
"35121"	4554575	5
"35122"	4554757	5
"35123"	4554777	7
"35124"	4555222	2
"35125"	4555223	5
"35126"	4555224	5
"35127"	4555225	5
"35128"	4555232	2
"35129"	4555233	5
"35130"	4555235	5
"35131"	4555242	2
"35132"	4555245	5
"35133"	4555252	2
"35134"	4555253	5
"35135"	4555254	5
"35136"	4555255	5
"35137"	4555272	2
"35138"	4555275	5
"35139"	4555322	2
"35140"	4555323	5
"35141"	4555324	5
"35142"	4555325	5
"35143"	4555332	2
"35144"	4555333	3
"35145"	4555335	3
"35146"	4555345	3
"35147"	4555352	2
"35148"	4555353	3
"35149"	4555355	5
"35150"	4555372	2
"35151"	4555422	2
"35152"	4555423	5
"35153"	4555424	4
"35154"	4555425	5
"35155"	4555433	3
"35156"	4555434	3
"35157"	4555435	3
"35158"	4555442	2
"35159"	4555444	4
"35160"	4555445	5
"35161"	4555452	2
"35162"	4555453	3
"35163"	4555454	5
"35164"	4555455	5
"35165"	4555473	3
"35166"	4555474	4
"35167"	4555475	5
"35168"	4555522	2
"35169"	4555523	5
"35170"	4555524	5
"35171"	4555525	5
"35172"	4555527	5
"35173"	4555532	2
"35174"	4555533	3
"35175"	4555534	3
"35176"	4555535	5
"35177"	4555537	3
"35178"	4555542	2
"35179"	4555544	5
"35180"	4555545	5
"35181"	4555552	5
"35182"	4555553	5
"35183"	4555554	5
"35184"	4555555	5
"35185"	4555557	5
"35186"	4555572	2
"35187"	4555573	3
"35188"	4555574	5
"35189"	4555575	5
"35190"	4555733	3
"35191"	4555737	3
"35192"	4557225	5
"35193"	4557233	3
"35194"	4557234	4
"35195"	4557235	5
"35196"	4557255	5
"35197"	4557274	4
"35198"	4557323	3
"35199"	4557325	5
"35200"	4557335	3
"35201"	4557353	3
"35202"	4557354	3
"35203"	4557355	3
"35204"	4557423	4
"35205"	4557424	4
"35206"	4557425	5
"35207"	4557433	3
"35208"	4557434	3
"35209"	4557435	3
"35210"	4557437	3
"35211"	4557445	4
"35212"	4557452	2
"35213"	4557453	3
"35214"	4557454	4
"35215"	4557455	5
"35216"	4557473	3
"35217"	4557474	4
"35218"	4557475	5
"35219"	4557522	2
"35220"	4557523	5
"35221"	4557524	5
"35222"	4557525	5
"35223"	4557532	2
"35224"	4557533	3
"35225"	4557535	3
"35226"	4557553	3
"35227"	4557554	5
"35228"	4557555	5
"35229"	4557573	3
"35230"	4557574	5
"35231"	4557575	5
"35232"	4557737	3
"35233"	4557753	3
"35234"	4572255	5
"35235"	4572322	2
"35236"	4572443	4
"35237"	4572444	4
"35238"	4572453	4
"35239"	4572454	4
"35240"	4572525	5
"35241"	4573225	2
"35242"	4573255	5
"35243"	4573323	3
"35244"	4573325	3
"35245"	4573333	3
"35246"	4573353	3
"35247"	4573423	3
"35248"	4573427	4
"35249"	4573433	3
"35250"	4573434	3
"35251"	4573437	3
"35252"	4573443	3
"35253"	4573444	3
"35254"	4573453	3
"35255"	4573454	3
"35256"	4573455	3
"35257"	4573473	3
"35258"	4573474	3
"35259"	4573523	3
"35260"	4573524	4
"35261"	4573525	5
"35262"	4573533	3
"35263"	4573535	3
"35264"	4573544	3
"35265"	4573553	3
"35266"	4573555	3
"35267"	4573574	3
"35268"	4573575	3
"35269"	4573727	7
"35270"	4573733	3
"35271"	4573753	3
"35272"	4573773	3
"35273"	4574423	4
"35274"	4574424	4
"35275"	4574425	4
"35276"	4574433	3
"35277"	4574443	3
"35278"	4574444	4
"35279"	4574453	3
"35280"	4574454	4
"35281"	4574455	4
"35282"	4574473	3
"35283"	4574544	4
"35284"	4574553	3
"35285"	4574555	5
"35286"	4574723	4
"35287"	4574733	3
"35288"	4574737	3
"35289"	4574743	3
"35290"	4574753	3
"35291"	4574754	4
"35292"	4574757	7
"35293"	4574773	3
"35294"	4575454	4
"35295"	4575552	2
"35296"	4577323	3
"35297"	4577423	4
"35298"	4577433	3
"35299"	4577437	3
"35300"	4577453	3
"35301"	4577455	5
"35302"	4577473	3
"35303"	4577523	5
"35304"	4577723	7
"35305"	4577733	3
"35306"	4577735	3
"35307"	4577737	3
"35308"	4577753	3
"35309"	4577773	3
"35310"	4577775	7
"35311"	4577777	7
"35312"	4722222	2
"35313"	4722225	2
"35314"	4722325	2
"35315"	4722424	2
"35316"	4722425	2
"35317"	4722444	4
"35318"	4722452	2
"35319"	4722454	4
"35320"	4722455	2
"35321"	4722522	2
"35322"	4722555	5
"35323"	4723424	4
"35324"	4723433	3
"35325"	4723453	3
"35326"	4723454	4
"35327"	4723455	4
"35328"	4723473	3
"35329"	4723523	2
"35330"	4723524	2
"35331"	4723552	2
"35332"	4723553	3
"35333"	4723555	5
"35334"	4724422	2
"35335"	4724424	4
"35336"	4724425	4
"35337"	4724433	4
"35338"	4724444	4
"35339"	4724452	2
"35340"	4724453	4
"35341"	4724454	4
"35342"	4724455	4
"35343"	4724474	4
"35344"	4724475	4
"35345"	4724523	2
"35346"	4724552	2
"35347"	4725252	2
"35348"	4725322	2
"35349"	4725335	3
"35350"	4725452	2
"35351"	4725454	4
"35352"	4725455	5
"35353"	4725525	5
"35354"	4725532	2
"35355"	4725552	2
"35356"	4725554	5
"35357"	4725555	5
"35358"	4725574	4
"35359"	4727233	2
"35360"	4727255	2
"35361"	4733332	2
"35362"	4733533	3
"35363"	4735555	3
"35364"	4737552	2
"35365"	4737555	3
"35366"	4742237	2
"35367"	4742252	2
"35368"	4742355	4
"35369"	4742422	2
"35370"	4742423	4
"35371"	4742424	4
"35372"	4742433	4
"35373"	4742444	4
"35374"	4742452	2
"35375"	4742453	4
"35376"	4742454	4
"35377"	4742535	4
"35378"	4742554	4
"35379"	4743222	2
"35380"	4743223	2
"35381"	4743225	2
"35382"	4743254	4
"35383"	4743335	3
"35384"	4743352	2
"35385"	4743353	3
"35386"	4743355	3
"35387"	4743423	4
"35388"	4743424	4
"35389"	4743425	4
"35390"	4743433	3
"35391"	4743434	3
"35392"	4743443	3
"35393"	4743444	4
"35394"	4743445	3
"35395"	4743453	3
"35396"	4743454	3
"35397"	4743455	3
"35398"	4743473	3
"35399"	4743474	3
"35400"	4743475	3
"35401"	4743523	3
"35402"	4743524	4
"35403"	4743525	4
"35404"	4743533	3
"35405"	4743534	3
"35406"	4743535	3
"35407"	4743552	2
"35408"	4743553	3
"35409"	4743554	3
"35410"	4743555	3
"35411"	4743575	3
"35412"	4743723	3
"35413"	4743733	3
"35414"	4743773	3
"35415"	4744252	2
"35416"	4744423	4
"35417"	4744424	4
"35418"	4744425	4
"35419"	4744433	3
"35420"	4744434	4
"35421"	4744435	3
"35422"	4744437	3
"35423"	4744442	4
"35424"	4744443	4
"35425"	4744444	4
"35426"	4744447	4
"35427"	4744452	2
"35428"	4744453	3
"35429"	4744454	4
"35430"	4744455	4
"35431"	4744457	4
"35432"	4744473	3
"35433"	4744474	4
"35434"	4744475	4
"35435"	4744477	4
"35436"	4744523	4
"35437"	4744525	4
"35438"	4744533	3
"35439"	4744535	3
"35440"	4744553	3
"35441"	4744554	4
"35442"	4744555	4
"35443"	4744733	3
"35444"	4744737	3
"35445"	4744743	3
"35446"	4744753	3
"35447"	4744757	4
"35448"	4744777	7
"35449"	4745222	2
"35450"	4745225	2
"35451"	4745232	2
"35452"	4745424	4
"35453"	4745425	4
"35454"	4745452	2
"35455"	4745454	4
"35456"	4745455	4
"35457"	4745525	5
"35458"	4747423	4
"35459"	4747424	4
"35460"	4747433	3
"35461"	4747444	4
"35462"	4747453	3
"35463"	4747454	4
"35464"	4747455	4
"35465"	4747473	3
"35466"	4747737	3
"35467"	4747744	4
"35468"	4747753	3
"35469"	4747754	4
"35470"	4747773	3
"35471"	4747774	7
"35472"	4747777	7
"35473"	4752222	2
"35474"	4752225	2
"35475"	4752252	2
"35476"	4752325	2
"35477"	4752333	3
"35478"	4752353	3
"35479"	4752355	5
"35480"	4752452	2
"35481"	4752455	5
"35482"	4752525	5
"35483"	4752532	2
"35484"	4752553	5
"35485"	4752555	5
"35486"	4753222	2
"35487"	4753225	2
"35488"	4753323	3
"35489"	4753325	3
"35490"	4753333	3
"35491"	4753335	3
"35492"	4753337	3
"35493"	4753353	3
"35494"	4753355	3
"35495"	4753373	3
"35496"	4753423	3
"35497"	4753433	3
"35498"	4753452	2
"35499"	4753453	3
"35500"	4753454	3
"35501"	4753455	3
"35502"	4753473	3
"35503"	4753474	3
"35504"	4753523	3
"35505"	4753525	5
"35506"	4753533	3
"35507"	4753535	3
"35508"	4753544	3
"35509"	4753552	2
"35510"	4753553	3
"35511"	4753554	3
"35512"	4753555	3
"35513"	4753573	3
"35514"	4753574	3
"35515"	4753575	3
"35516"	4753733	3
"35517"	4754423	4
"35518"	4754443	3
"35519"	4754444	4
"35520"	4754452	2
"35521"	4754453	3
"35522"	4754454	4
"35523"	4754455	4
"35524"	4754523	4
"35525"	4754555	5
"35526"	4755254	5
"35527"	4755332	2
"35528"	4755422	2
"35529"	4755425	5
"35530"	4755452	2
"35531"	4755454	4
"35532"	4755455	5
"35533"	4755525	5
"35534"	4755533	3
"35535"	4755555	5
"35536"	4755575	5
"35537"	4757234	4
"35538"	4757323	3
"35539"	4757355	3
"35540"	4757453	3
"35541"	4757454	4
"35542"	4757473	3
"35543"	4757533	3
"35544"	4757535	3
"35545"	4757553	3
"35546"	4757555	5
"35547"	4757733	3
"35548"	4772222	2
"35549"	4772453	4
"35550"	4772473	7
"35551"	4772533	3
"35552"	4773323	3
"35553"	4773325	3
"35554"	4773333	3
"35555"	4773335	3
"35556"	4773353	3
"35557"	4773373	3
"35558"	4773423	3
"35559"	4773425	4
"35560"	4773433	3
"35561"	4773453	3
"35562"	4773454	3
"35563"	4773473	3
"35564"	4773474	3
"35565"	4773475	3
"35566"	4773523	3
"35567"	4773525	5
"35568"	4773553	3
"35569"	4773573	3
"35570"	4773723	7
"35571"	4773733	3
"35572"	4773753	3
"35573"	4773777	7
"35574"	4774423	4
"35575"	4774433	3
"35576"	4774444	4
"35577"	4774453	3
"35578"	4774454	4
"35579"	4774457	4
"35580"	4774473	3
"35581"	4774533	3
"35582"	4774554	4
"35583"	4774555	5
"35584"	4774723	7
"35585"	4774727	7
"35586"	4774733	3
"35587"	4774753	3
"35588"	4774755	7
"35589"	4774773	3
"35590"	4774777	7
"35591"	4775522	2
"35592"	4777323	7
"35593"	4777423	7
"35594"	4777433	3
"35595"	4777443	3
"35596"	4777445	4
"35597"	4777453	3
"35598"	4777454	4
"35599"	4777473	3
"35600"	4777524	7
"35601"	4777733	3
"35602"	4777737	7
"35603"	4777753	3
"35604"	4777754	7
"35605"	4777757	7
"35606"	4777773	7
"35607"	4777777	7
"35608"	5222222	2
"35609"	5222223	2
"35610"	5222224	2
"35611"	5222225	2
"35612"	5222227	2
"35613"	5222232	2
"35614"	5222233	2
"35615"	5222234	2
"35616"	5222235	2
"35617"	5222237	2
"35618"	5222242	2
"35619"	5222243	2
"35620"	5222244	2
"35621"	5222245	2
"35622"	5222252	2
"35623"	5222253	2
"35624"	5222254	2
"35625"	5222255	2
"35626"	5222257	2
"35627"	5222272	2
"35628"	5222273	2
"35629"	5222274	2
"35630"	5222275	2
"35631"	5222277	2
"35632"	5222322	2
"35633"	5222323	2
"35634"	5222324	2
"35635"	5222325	2
"35636"	5222327	2
"35637"	5222332	2
"35638"	5222333	2
"35639"	5222334	2
"35640"	5222335	2
"35641"	5222337	2
"35642"	5222342	2
"35643"	5222345	2
"35644"	5222352	2
"35645"	5222353	2
"35646"	5222354	2
"35647"	5222355	2
"35648"	5222357	2
"35649"	5222372	2
"35650"	5222373	2
"35651"	5222375	2
"35652"	5222422	2
"35653"	5222423	2
"35654"	5222424	2
"35655"	5222425	2
"35656"	5222432	2
"35657"	5222433	2
"35658"	5222434	2
"35659"	5222435	2
"35660"	5222442	2
"35661"	5222444	2
"35662"	5222445	2
"35663"	5222452	2
"35664"	5222453	2
"35665"	5222454	2
"35666"	5222455	2
"35667"	5222472	2
"35668"	5222474	2
"35669"	5222475	2
"35670"	5222522	2
"35671"	5222523	2
"35672"	5222524	2
"35673"	5222525	2
"35674"	5222527	2
"35675"	5222532	2
"35676"	5222533	2
"35677"	5222534	2
"35678"	5222535	2
"35679"	5222542	2
"35680"	5222544	2
"35681"	5222545	2
"35682"	5222552	2
"35683"	5222553	2
"35684"	5222554	2
"35685"	5222555	2
"35686"	5222557	2
"35687"	5222572	2
"35688"	5222573	2
"35689"	5222574	2
"35690"	5222575	2
"35691"	5222722	2
"35692"	5222723	2
"35693"	5222724	2
"35694"	5222725	2
"35695"	5222732	2
"35696"	5222733	2
"35697"	5222735	2
"35698"	5222755	2
"35699"	5223222	2
"35700"	5223223	2
"35701"	5223224	2
"35702"	5223225	2
"35703"	5223227	2
"35704"	5223232	2
"35705"	5223233	2
"35706"	5223235	2
"35707"	5223237	2
"35708"	5223242	2
"35709"	5223244	2
"35710"	5223245	2
"35711"	5223252	2
"35712"	5223253	2
"35713"	5223255	2
"35714"	5223257	2
"35715"	5223272	2
"35716"	5223273	2
"35717"	5223275	2
"35718"	5223322	2
"35719"	5223323	2
"35720"	5223325	2
"35721"	5223327	2
"35722"	5223332	2
"35723"	5223333	3
"35724"	5223335	3
"35725"	5223337	3
"35726"	5223342	2
"35727"	5223345	2
"35728"	5223352	2
"35729"	5223353	3
"35730"	5223355	5
"35731"	5223357	2
"35732"	5223372	2
"35733"	5223373	3
"35734"	5223375	2
"35735"	5223422	2
"35736"	5223423	2
"35737"	5223424	2
"35738"	5223425	2
"35739"	5223433	3
"35740"	5223434	2
"35741"	5223442	2
"35742"	5223444	4
"35743"	5223445	2
"35744"	5223452	2
"35745"	5223453	2
"35746"	5223454	2
"35747"	5223455	5
"35748"	5223472	2
"35749"	5223474	2
"35750"	5223475	2
"35751"	5223522	2
"35752"	5223523	2
"35753"	5223524	2
"35754"	5223525	2
"35755"	5223527	2
"35756"	5223532	2
"35757"	5223533	3
"35758"	5223534	2
"35759"	5223535	5
"35760"	5223542	2
"35761"	5223543	2
"35762"	5223544	2
"35763"	5223545	5
"35764"	5223552	2
"35765"	5223553	5
"35766"	5223554	5
"35767"	5223555	5
"35768"	5223557	5
"35769"	5223572	2
"35770"	5223573	2
"35771"	5223574	2
"35772"	5223575	5
"35773"	5223722	2
"35774"	5223723	2
"35775"	5223725	2
"35776"	5223732	2
"35777"	5223733	3
"35778"	5223753	2
"35779"	5224222	2
"35780"	5224223	2
"35781"	5224224	2
"35782"	5224225	2
"35783"	5224227	2
"35784"	5224232	2
"35785"	5224233	2
"35786"	5224235	2
"35787"	5224242	2
"35788"	5224244	2
"35789"	5224245	2
"35790"	5224252	2
"35791"	5224253	2
"35792"	5224254	2
"35793"	5224255	2
"35794"	5224272	2
"35795"	5224273	2
"35796"	5224274	2
"35797"	5224275	2
"35798"	5224322	2
"35799"	5224323	2
"35800"	5224325	2
"35801"	5224332	2
"35802"	5224333	3
"35803"	5224335	2
"35804"	5224352	2
"35805"	5224353	2
"35806"	5224355	5
"35807"	5224372	2
"35808"	5224373	2
"35809"	5224422	2
"35810"	5224423	2
"35811"	5224424	2
"35812"	5224425	2
"35813"	5224432	2
"35814"	5224433	2
"35815"	5224434	4
"35816"	5224435	2
"35817"	5224442	2
"35818"	5224444	4
"35819"	5224445	4
"35820"	5224452	2
"35821"	5224453	2
"35822"	5224454	4
"35823"	5224455	5
"35824"	5224472	2
"35825"	5224474	4
"35826"	5224475	2
"35827"	5224522	2
"35828"	5224523	2
"35829"	5224524	2
"35830"	5224525	2
"35831"	5224527	2
"35832"	5224532	2
"35833"	5224533	2
"35834"	5224534	2
"35835"	5224535	5
"35836"	5224542	2
"35837"	5224544	4
"35838"	5224545	5
"35839"	5224552	2
"35840"	5224553	5
"35841"	5224554	5
"35842"	5224555	5
"35843"	5224557	5
"35844"	5224572	2
"35845"	5224573	2
"35846"	5224574	2
"35847"	5224575	5
"35848"	5224722	2
"35849"	5224725	2
"35850"	5225222	2
"35851"	5225223	2
"35852"	5225224	2
"35853"	5225225	2
"35854"	5225227	2
"35855"	5225232	2
"35856"	5225233	2
"35857"	5225234	2
"35858"	5225235	2
"35859"	5225237	2
"35860"	5225242	2
"35861"	5225244	2
"35862"	5225245	2
"35863"	5225252	2
"35864"	5225253	2
"35865"	5225254	2
"35866"	5225255	2
"35867"	5225257	2
"35868"	5225272	2
"35869"	5225273	2
"35870"	5225274	2
"35871"	5225275	2
"35872"	5225277	2
"35873"	5225322	2
"35874"	5225323	2
"35875"	5225324	2
"35876"	5225325	2
"35877"	5225327	2
"35878"	5225332	2
"35879"	5225333	3
"35880"	5225334	2
"35881"	5225335	5
"35882"	5225337	2
"35883"	5225342	2
"35884"	5225345	5
"35885"	5225352	2
"35886"	5225353	5
"35887"	5225354	5
"35888"	5225355	5
"35889"	5225357	5
"35890"	5225372	2
"35891"	5225373	2
"35892"	5225375	5
"35893"	5225422	2
"35894"	5225423	2
"35895"	5225424	2
"35896"	5225425	2
"35897"	5225432	2
"35898"	5225433	2
"35899"	5225434	2
"35900"	5225435	5
"35901"	5225442	2
"35902"	5225444	4
"35903"	5225445	5
"35904"	5225452	2
"35905"	5225453	5
"35906"	5225454	5
"35907"	5225455	5
"35908"	5225472	2
"35909"	5225474	2
"35910"	5225475	5
"35911"	5225522	2
"35912"	5225523	2
"35913"	5225524	2
"35914"	5225525	2
"35915"	5225527	2
"35916"	5225532	2
"35917"	5225533	5
"35918"	5225534	5
"35919"	5225535	5
"35920"	5225537	5
"35921"	5225542	2
"35922"	5225543	5
"35923"	5225544	5
"35924"	5225545	5
"35925"	5225552	2
"35926"	5225553	5
"35927"	5225554	5
"35928"	5225555	5
"35929"	5225557	5
"35930"	5225572	2
"35931"	5225573	5
"35932"	5225574	5
"35933"	5225575	5
"35934"	5225722	2
"35935"	5225725	2
"35936"	5225732	2
"35937"	5225735	5
"35938"	5225753	5
"35939"	5227222	2
"35940"	5227223	2
"35941"	5227224	2
"35942"	5227225	2
"35943"	5227232	2
"35944"	5227233	2
"35945"	5227235	2
"35946"	5227245	2
"35947"	5227252	2
"35948"	5227253	2
"35949"	5227255	2
"35950"	5227272	2
"35951"	5227275	2
"35952"	5227322	2
"35953"	5227323	2
"35954"	5227324	2
"35955"	5227325	2
"35956"	5227332	2
"35957"	5227333	3
"35958"	5227335	2
"35959"	5227345	2
"35960"	5227352	2
"35961"	5227353	2
"35962"	5227355	5
"35963"	5227372	2
"35964"	5227422	2
"35965"	5227424	2
"35966"	5227425	2
"35967"	5227435	2
"35968"	5227452	2
"35969"	5227454	2
"35970"	5227455	5
"35971"	5227474	2
"35972"	5227475	2
"35973"	5227522	2
"35974"	5227523	2
"35975"	5227524	2
"35976"	5227525	2
"35977"	5227532	2
"35978"	5227533	2
"35979"	5227534	2
"35980"	5227535	5
"35981"	5227542	2
"35982"	5227545	5
"35983"	5227552	2
"35984"	5227553	5
"35985"	5227554	5
"35986"	5227555	5
"35987"	5227572	2
"35988"	5227573	2
"35989"	5227575	5
"35990"	5232222	2
"35991"	5232223	2
"35992"	5232224	2
"35993"	5232225	2
"35994"	5232227	2
"35995"	5232232	2
"35996"	5232233	2
"35997"	5232234	2
"35998"	5232235	2
"35999"	5232242	2
"36000"	5232244	2
"36001"	5232245	2
"36002"	5232252	2
"36003"	5232253	2
"36004"	5232254	2
"36005"	5232255	2
"36006"	5232257	2
"36007"	5232272	2
"36008"	5232274	2
"36009"	5232275	2
"36010"	5232322	2
"36011"	5232323	2
"36012"	5232325	2
"36013"	5232332	2
"36014"	5232333	3
"36015"	5232335	3
"36016"	5232337	3
"36017"	5232342	2
"36018"	5232345	2
"36019"	5232352	2
"36020"	5232353	3
"36021"	5232355	5
"36022"	5232357	2
"36023"	5232372	2
"36024"	5232375	2
"36025"	5232422	2
"36026"	5232425	2
"36027"	5232432	2
"36028"	5232435	2
"36029"	5232442	2
"36030"	5232444	4
"36031"	5232445	2
"36032"	5232452	2
"36033"	5232455	5
"36034"	5232472	2
"36035"	5232522	2
"36036"	5232523	2
"36037"	5232524	2
"36038"	5232525	2
"36039"	5232532	2
"36040"	5232533	3
"36041"	5232535	5
"36042"	5232542	2
"36043"	5232544	2
"36044"	5232545	5
"36045"	5232552	2
"36046"	5232553	5
"36047"	5232554	5
"36048"	5232555	5
"36049"	5232572	2
"36050"	5232574	2
"36051"	5232575	5
"36052"	5233222	2
"36053"	5233223	2
"36054"	5233224	2
"36055"	5233225	2
"36056"	5233227	2
"36057"	5233232	2
"36058"	5233233	3
"36059"	5233235	3
"36060"	5233237	3
"36061"	5233242	2
"36062"	5233244	2
"36063"	5233245	2
"36064"	5233252	2
"36065"	5233253	3
"36066"	5233254	2
"36067"	5233255	5
"36068"	5233257	2
"36069"	5233272	2
"36070"	5233275	2
"36071"	5233322	2
"36072"	5233323	3
"36073"	5233325	3
"36074"	5233327	3
"36075"	5233332	2
"36076"	5233333	3
"36077"	5233335	3
"36078"	5233337	3
"36079"	5233342	2
"36080"	5233345	3
"36081"	5233352	2
"36082"	5233353	3
"36083"	5233355	3
"36084"	5233357	3
"36085"	5233372	2
"36086"	5233373	3
"36087"	5233375	3
"36088"	5233422	2
"36089"	5233423	3
"36090"	5233425	2
"36091"	5233442	2
"36092"	5233444	4
"36093"	5233445	3
"36094"	5233455	5
"36095"	5233522	2
"36096"	5233523	3
"36097"	5233524	2
"36098"	5233525	5
"36099"	5233532	2
"36100"	5233533	3
"36101"	5233535	3
"36102"	5233542	2
"36103"	5233544	3
"36104"	5233545	5
"36105"	5233552	2
"36106"	5233553	3
"36107"	5233554	5
"36108"	5233555	5
"36109"	5233557	5
"36110"	5233572	2
"36111"	5233575	5
"36112"	5234222	2
"36113"	5234223	2
"36114"	5234225	2
"36115"	5234232	2
"36116"	5234235	2
"36117"	5234252	2
"36118"	5234255	5
"36119"	5234322	2
"36120"	5234323	3
"36121"	5234325	2
"36122"	5234332	2
"36123"	5234333	3
"36124"	5234352	2
"36125"	5234353	3
"36126"	5234355	5
"36127"	5234422	2
"36128"	5234425	2
"36129"	5234432	2
"36130"	5234435	3
"36131"	5234452	2
"36132"	5234454	4
"36133"	5234455	5
"36134"	5234522	2
"36135"	5234523	2
"36136"	5234524	2
"36137"	5234525	5
"36138"	5234535	5
"36139"	5234552	2
"36140"	5234554	5
"36141"	5234555	5
"36142"	5235222	2
"36143"	5235223	2
"36144"	5235224	2
"36145"	5235225	2
"36146"	5235232	2
"36147"	5235233	3
"36148"	5235235	5
"36149"	5235242	2
"36150"	5235244	2
"36151"	5235245	5
"36152"	5235252	2
"36153"	5235253	5
"36154"	5235254	5
"36155"	5235255	5
"36156"	5235272	2
"36157"	5235274	2
"36158"	5235275	5
"36159"	5235322	2
"36160"	5235323	3
"36161"	5235325	5
"36162"	5235327	2
"36163"	5235332	2
"36164"	5235333	3
"36165"	5235335	3
"36166"	5235337	3
"36167"	5235342	2
"36168"	5235345	5
"36169"	5235352	2
"36170"	5235353	3
"36171"	5235355	5
"36172"	5235357	5
"36173"	5235375	5
"36174"	5235422	2
"36175"	5235423	2
"36176"	5235424	2
"36177"	5235425	5
"36178"	5235432	2
"36179"	5235435	5
"36180"	5235442	2
"36181"	5235444	4
"36182"	5235445	5
"36183"	5235452	2
"36184"	5235454	5
"36185"	5235455	5
"36186"	5235472	2
"36187"	5235474	4
"36188"	5235475	5
"36189"	5235522	2
"36190"	5235523	5
"36191"	5235524	5
"36192"	5235525	5
"36193"	5235527	5
"36194"	5235532	2
"36195"	5235533	3
"36196"	5235535	5
"36197"	5235542	2
"36198"	5235544	5
"36199"	5235545	5
"36200"	5235552	2
"36201"	5235553	5
"36202"	5235554	5
"36203"	5235555	5
"36204"	5235557	5
"36205"	5235572	2
"36206"	5235574	5
"36207"	5235575	5
"36208"	5237222	2
"36209"	5237223	2
"36210"	5237224	2
"36211"	5237225	2
"36212"	5237232	2
"36213"	5237233	3
"36214"	5237252	2
"36215"	5237253	2
"36216"	5237255	5
"36217"	5237322	2
"36218"	5237325	2
"36219"	5237332	2
"36220"	5237333	3
"36221"	5237335	3
"36222"	5237352	2
"36223"	5237353	3
"36224"	5237355	5
"36225"	5237425	2
"36226"	5237522	2
"36227"	5237524	2
"36228"	5237525	5
"36229"	5237532	2
"36230"	5237533	3
"36231"	5237535	5
"36232"	5237552	2
"36233"	5237553	5
"36234"	5237555	5
"36235"	5242222	2
"36236"	5242223	2
"36237"	5242224	2
"36238"	5242225	2
"36239"	5242227	2
"36240"	5242232	2
"36241"	5242233	2
"36242"	5242235	2
"36243"	5242242	2
"36244"	5242244	2
"36245"	5242245	2
"36246"	5242252	2
"36247"	5242253	2
"36248"	5242254	2
"36249"	5242255	2
"36250"	5242272	2
"36251"	5242275	2
"36252"	5242322	2
"36253"	5242323	2
"36254"	5242325	2
"36255"	5242333	3
"36256"	5242335	2
"36257"	5242355	5
"36258"	5242422	2
"36259"	5242424	2
"36260"	5242425	2
"36261"	5242432	2
"36262"	5242434	4
"36263"	5242435	2
"36264"	5242442	2
"36265"	5242444	4
"36266"	5242445	4
"36267"	5242452	2
"36268"	5242453	2
"36269"	5242454	4
"36270"	5242455	5
"36271"	5242472	2
"36272"	5242474	4
"36273"	5242475	2
"36274"	5242522	2
"36275"	5242523	2
"36276"	5242524	2
"36277"	5242525	2
"36278"	5242527	2
"36279"	5242532	2
